id,duration,age,job,marital,education,credit_default,housing,loan
11105,108,42,blue-collar,married,basic_6y,unknown,yes,no
11106,638,39,admin,married,professional_course,no,unknown,unknown
11107,45,46,blue-collar,divorced,basic_6y,no,unknown,unknown
11108,240,27,admin,married,university_degree,no,unknown,unknown
11109,70,49,blue-collar,married,basic_9y,unknown,no,no
11110,64,50,technician,married,professional_course,unknown,no,no
11111,139,49,services,married,high_school,unknown,no,no
11112,820,39,technician,single,professional_course,unknown,no,no
11113,149,47,admin,divorced,high_school,no,no,no
11114,348,30,blue-collar,married,basic_9y,no,no,no
11115,71,35,blue-collar,married,,no,no,no
11116,168,40,admin,married,professional_course,unknown,no,no
11117,573,56,blue-collar,married,basic_4y,unknown,no,no
11118,209,40,management,divorced,university_degree,unknown,yes,no
11119,446,30,admin,married,university_degree,no,no,no
11120,111,33,self-employed,single,university_degree,no,no,no
11121,34,35,blue-collar,married,basic_6y,no,no,no
11122,197,58,self-employed,divorced,professional_course,no,no,no
11123,1224,47,admin,divorced,high_school,no,yes,no
11124,144,46,blue-collar,married,basic_6y,no,no,no
11125,75,53,services,married,high_school,unknown,yes,no
11126,430,58,self-employed,divorced,professional_course,no,yes,no
11127,32,49,housemaid,single,high_school,unknown,no,no
11128,268,43,services,married,high_school,no,yes,no
11129,73,34,services,divorced,basic_9y,unknown,no,no
11130,203,41,blue-collar,married,basic_9y,unknown,no,no
11131,252,47,admin,married,professional_course,no,no,no
11132,188,42,unemployed,married,high_school,unknown,yes,yes
11133,395,49,services,married,high_school,no,no,no
11134,170,54,retired,divorced,basic_4y,no,no,no
11135,147,41,services,divorced,basic_9y,no,no,no
11136,127,36,admin,married,university_degree,no,yes,no
11137,22,51,technician,married,professional_course,no,yes,no
11138,109,41,unemployed,married,professional_course,no,yes,no
11139,677,42,technician,married,high_school,no,no,no
11140,167,52,management,divorced,university_degree,no,no,no
11141,105,29,admin,married,university_degree,no,no,yes
11142,57,46,services,married,basic_9y,no,no,no
11143,220,42,technician,single,high_school,no,no,no
11144,140,35,self-employed,married,basic_4y,unknown,no,no
11145,1082,48,admin,single,university_degree,no,yes,no
11146,248,27,technician,single,professional_course,no,no,no
11147,11,32,self-employed,single,high_school,no,no,no
11148,93,45,blue-collar,married,basic_9y,unknown,yes,yes
11149,161,35,admin,married,university_degree,no,no,no
11150,653,32,services,married,high_school,no,no,no
11151,193,35,admin,married,high_school,no,no,no
11152,216,47,management,married,basic_4y,no,no,yes
11153,291,35,admin,married,high_school,no,no,yes
11154,223,53,admin,single,high_school,no,no,no
11155,96,37,technician,married,professional_course,no,no,no
11156,477,42,admin,married,basic_4y,no,no,no
11157,327,58,retired,married,basic_4y,unknown,no,no
11158,446,53,admin,single,high_school,no,no,no
11159,159,35,technician,married,professional_course,no,no,no
11160,178,55,admin,married,high_school,no,yes,no
11161,152,51,blue-collar,married,basic_4y,unknown,no,no
11162,169,51,admin,married,professional_course,unknown,no,no
11163,635,37,technician,single,professional_course,no,no,no
11164,122,48,services,divorced,basic_6y,unknown,yes,no
11165,136,44,admin,married,university_degree,no,no,no
11166,69,34,admin,married,high_school,no,no,no
11167,521,45,admin,married,basic_9y,no,no,no
11168,201,33,technician,married,professional_course,no,yes,no
11169,142,41,admin,married,university_degree,no,yes,yes
11170,59,42,blue-collar,single,basic_6y,no,unknown,unknown
11171,66,30,admin,married,high_school,no,no,no
11172,512,41,blue-collar,married,basic_9y,unknown,yes,no
11173,810,45,housemaid,married,professional_course,unknown,yes,no
11174,138,45,services,married,basic_6y,no,yes,yes
11175,574,38,technician,single,professional_course,no,no,no
11176,44,40,services,married,,unknown,no,no
11177,145,43,admin,married,university_degree,no,no,no
11178,196,35,blue-collar,married,basic_9y,unknown,yes,no
11179,270,37,blue-collar,single,basic_4y,unknown,yes,yes
11180,252,47,admin,married,university_degree,unknown,no,no
11181,26,39,management,married,basic_4y,unknown,yes,no
11182,335,34,blue-collar,married,basic_9y,no,yes,no
11183,89,46,blue-collar,married,basic_4y,unknown,no,yes
11184,330,44,blue-collar,married,basic_4y,no,no,no
11185,91,40,entrepreneur,married,university_degree,unknown,unknown,unknown
11186,361,54,admin,married,high_school,no,no,no
11187,64,46,entrepreneur,married,basic_9y,no,no,no
11188,221,36,management,divorced,university_degree,no,no,no
11189,84,41,blue-collar,married,basic_4y,unknown,yes,no
11190,53,42,services,married,,no,yes,no
11191,90,34,technician,single,university_degree,no,no,no
11192,141,45,unknown,married,,no,no,no
11193,254,33,services,married,university_degree,no,no,no
11194,263,45,blue-collar,married,basic_4y,unknown,no,no
11195,212,40,blue-collar,married,basic_9y,unknown,no,no
11196,149,38,blue-collar,married,basic_4y,unknown,no,no
11197,77,49,technician,married,professional_course,no,no,no
11198,374,49,services,married,high_school,no,no,yes
11199,207,39,blue-collar,married,basic_9y,unknown,no,no
11200,83,41,blue-collar,married,basic_9y,unknown,yes,no
11201,289,41,admin,divorced,high_school,no,unknown,unknown
11202,143,42,entrepreneur,married,basic_9y,unknown,no,no
11203,188,49,unknown,married,,no,no,yes
11204,106,42,unemployed,married,high_school,unknown,yes,no
11205,191,34,admin,single,high_school,no,yes,no
11206,370,49,admin,divorced,high_school,no,no,no
11207,487,43,technician,married,basic_9y,unknown,yes,no
11208,84,42,services,married,high_school,unknown,no,no
11209,118,52,blue-collar,married,,unknown,yes,no
11210,56,50,blue-collar,married,basic_4y,unknown,yes,no
11211,253,57,admin,married,university_degree,no,no,yes
11212,786,47,blue-collar,married,basic_6y,no,yes,no
11213,239,44,blue-collar,married,,no,no,no
11214,136,40,management,married,university_degree,no,no,no
11215,162,30,admin,married,high_school,no,no,no
11216,219,33,management,married,university_degree,no,no,yes
11217,135,37,unemployed,married,professional_course,unknown,yes,yes
11218,177,36,admin,married,high_school,no,no,no
11219,252,38,technician,divorced,professional_course,no,no,no
11220,416,55,retired,divorced,professional_course,no,no,no
11221,52,43,unemployed,married,professional_course,no,yes,no
11222,32,37,technician,single,high_school,no,no,no
11223,217,31,blue-collar,married,basic_9y,no,no,no
11224,145,29,student,married,high_school,unknown,no,no
11225,93,24,technician,married,professional_course,no,no,no
11226,61,57,services,married,high_school,unknown,yes,yes
11227,262,30,blue-collar,single,,no,no,yes
11228,246,58,technician,married,high_school,no,no,no
11229,92,26,admin,single,high_school,no,unknown,unknown
11230,1318,29,blue-collar,single,high_school,no,yes,no
11231,197,23,services,single,high_school,no,no,no
11232,282,47,management,married,basic_9y,unknown,unknown,unknown
11233,922,38,blue-collar,married,basic_6y,unknown,no,no
11234,163,45,technician,divorced,university_degree,no,yes,yes
11235,26,52,retired,divorced,basic_4y,unknown,yes,yes
11236,63,29,admin,single,high_school,no,yes,no
11237,176,43,technician,married,basic_9y,unknown,yes,no
11238,67,36,blue-collar,married,basic_9y,no,yes,no
11239,605,38,admin,married,high_school,no,no,no
11240,75,27,blue-collar,married,basic_6y,unknown,yes,no
11241,1411,38,admin,married,high_school,no,yes,no
11242,83,52,services,divorced,high_school,no,yes,no
11243,297,52,services,divorced,high_school,no,unknown,unknown
11244,2028,38,admin,married,high_school,no,yes,yes
11245,211,54,blue-collar,married,basic_6y,unknown,no,no
11246,453,39,blue-collar,married,basic_6y,unknown,yes,no
11247,419,28,blue-collar,married,high_school,no,no,no
11248,498,53,technician,married,university_degree,no,no,no
11249,202,40,admin,married,university_degree,no,no,no
11250,21,49,management,married,university_degree,no,no,no
11251,40,40,services,married,high_school,no,yes,yes
11252,148,23,technician,single,professional_course,no,unknown,unknown
11253,184,36,management,single,high_school,no,unknown,unknown
11254,55,38,unemployed,married,basic_4y,unknown,no,no
11255,952,31,admin,married,high_school,no,no,no
11256,207,36,blue-collar,single,basic_9y,no,no,yes
11257,238,34,admin,married,basic_9y,no,no,no
11258,318,35,admin,divorced,university_degree,no,yes,no
11259,232,37,blue-collar,divorced,basic_9y,no,no,no
11260,76,57,retired,married,basic_4y,unknown,no,no
11261,153,35,blue-collar,married,high_school,no,no,no
11262,525,58,technician,married,high_school,unknown,no,no
11263,97,36,blue-collar,married,basic_4y,no,no,no
11264,216,49,management,married,university_degree,no,no,no
11265,142,38,admin,married,university_degree,no,no,no
11266,290,39,admin,single,high_school,no,no,no
11267,280,34,blue-collar,married,professional_course,unknown,yes,no
11268,559,36,blue-collar,married,basic_4y,no,yes,no
11269,67,33,blue-collar,single,basic_9y,no,no,no
11270,235,59,retired,married,,unknown,yes,no
11271,107,57,retired,single,basic_4y,no,yes,no
11272,368,55,management,married,professional_course,unknown,yes,yes
11273,74,25,blue-collar,single,basic_9y,no,yes,no
11274,1136,55,blue-collar,married,basic_4y,unknown,yes,no
11275,359,23,blue-collar,single,basic_9y,no,no,no
11276,64,56,self-employed,single,basic_9y,unknown,no,no
11277,73,31,technician,single,university_degree,no,no,no
11278,16,51,blue-collar,married,basic_4y,no,no,no
11279,409,43,blue-collar,divorced,basic_9y,unknown,no,no
11280,65,45,technician,married,university_degree,no,no,no
11281,69,57,blue-collar,married,basic_4y,unknown,no,no
11282,722,34,services,married,basic_6y,no,no,no
11283,133,31,entrepreneur,married,high_school,no,yes,no
11284,288,37,management,married,university_degree,no,no,no
11285,120,29,admin,married,basic_9y,no,yes,no
11286,43,60,entrepreneur,married,basic_4y,no,no,no
11287,78,40,blue-collar,single,basic_4y,unknown,yes,no
11288,166,55,technician,married,professional_course,unknown,no,no
11289,30,43,admin,married,university_degree,no,no,no
11290,10,45,blue-collar,married,basic_9y,unknown,no,no
11291,219,40,retired,married,professional_course,no,yes,no
11292,164,37,blue-collar,married,basic_9y,no,yes,no
11293,148,47,admin,married,university_degree,no,no,no
11294,11,37,blue-collar,married,professional_course,no,no,no
11295,130,28,blue-collar,married,basic_9y,no,yes,no
11296,208,52,technician,married,,unknown,no,no
11297,140,28,blue-collar,married,basic_9y,no,no,no
11298,559,25,blue-collar,single,professional_course,no,no,no
11299,224,38,services,married,high_school,no,no,no
11300,93,55,housemaid,married,basic_4y,unknown,yes,no
11301,177,53,self-employed,divorced,basic_9y,no,yes,no
11302,405,35,management,married,high_school,no,yes,no
11303,69,45,management,single,basic_9y,no,yes,no
11304,1017,28,blue-collar,single,high_school,no,no,no
11305,385,36,technician,single,professional_course,no,no,yes
11306,237,26,unknown,single,high_school,unknown,no,no
11307,237,45,management,single,basic_9y,no,yes,no
11308,202,38,admin,married,university_degree,no,no,no
11309,153,46,services,married,high_school,no,no,yes
11310,163,49,management,divorced,university_degree,no,no,no
11311,97,53,technician,married,professional_course,no,no,no
11312,216,49,admin,married,high_school,unknown,yes,no
11313,399,42,technician,married,basic_6y,no,no,no
11314,234,48,blue-collar,married,high_school,unknown,yes,no
11315,184,26,blue-collar,single,basic_9y,no,yes,no
11316,155,35,blue-collar,single,basic_4y,no,yes,no
11317,500,42,housemaid,married,basic_4y,no,no,no
11318,167,50,housemaid,married,,no,yes,no
11319,89,60,management,married,university_degree,no,yes,no
11320,92,56,retired,married,basic_4y,no,no,no
11321,296,31,blue-collar,married,basic_9y,no,no,no
11322,563,46,entrepreneur,married,university_degree,unknown,yes,no
11323,146,40,blue-collar,married,basic_9y,unknown,no,no
11324,92,42,management,married,university_degree,no,no,no
11325,149,33,blue-collar,divorced,basic_9y,no,no,no
11326,80,60,blue-collar,married,basic_9y,unknown,yes,no
11327,354,40,blue-collar,married,basic_4y,no,no,no
11328,106,52,blue-collar,married,basic_4y,no,yes,no
11329,111,42,services,divorced,high_school,unknown,no,no
11330,136,48,services,married,high_school,unknown,no,no
11331,549,34,blue-collar,married,basic_6y,no,yes,yes
11332,267,34,housemaid,single,university_degree,no,no,no
11333,461,48,self-employed,married,basic_9y,unknown,yes,no
11334,60,26,blue-collar,single,basic_9y,unknown,no,no
11335,117,38,admin,married,high_school,no,yes,no
11336,21,39,unemployed,married,university_degree,unknown,no,no
11337,104,43,technician,single,professional_course,no,unknown,unknown
11338,15,29,admin,single,high_school,no,yes,yes
11339,216,37,blue-collar,married,basic_6y,no,yes,no
11340,211,28,blue-collar,married,basic_9y,unknown,unknown,unknown
11341,71,52,self-employed,married,basic_4y,unknown,no,yes
11342,18,25,admin,married,high_school,unknown,no,no
11343,225,28,technician,married,basic_9y,no,yes,no
11344,59,36,admin,married,high_school,unknown,no,yes
11345,835,47,services,single,basic_9y,no,unknown,unknown
11346,683,37,technician,married,professional_course,no,yes,no
11347,258,57,blue-collar,married,basic_9y,unknown,yes,yes
11348,1012,55,retired,married,university_degree,unknown,yes,no
11349,233,39,technician,married,professional_course,no,yes,no
11350,129,38,technician,married,basic_9y,no,no,no
11351,91,56,admin,divorced,,unknown,no,no
11352,339,52,services,divorced,high_school,no,no,no
11353,90,52,unemployed,married,high_school,no,unknown,unknown
11354,112,39,blue-collar,married,basic_9y,no,unknown,unknown
11355,36,32,unknown,unknown,university_degree,no,no,no
11356,112,25,blue-collar,single,basic_9y,no,yes,yes
11357,9,31,technician,married,high_school,no,no,no
11358,26,33,technician,divorced,professional_course,no,no,no
11359,55,36,admin,single,university_degree,no,yes,no
11360,2635,26,technician,single,university_degree,no,no,no
11361,138,46,admin,divorced,university_degree,no,yes,no
11362,49,30,technician,married,university_degree,unknown,yes,no
11363,318,36,blue-collar,divorced,basic_9y,unknown,no,no
11364,326,33,services,single,high_school,no,yes,no
11365,53,57,services,divorced,high_school,unknown,no,no
11366,179,40,technician,married,professional_course,no,no,no
11367,262,41,blue-collar,married,basic_4y,no,yes,no
11368,168,41,housemaid,married,high_school,no,yes,yes
11369,193,30,blue-collar,married,basic_9y,no,no,no
11370,333,39,admin,divorced,university_degree,unknown,no,no
11371,241,52,blue-collar,married,basic_9y,no,yes,yes
11372,76,35,blue-collar,married,basic_9y,unknown,no,no
11373,37,40,technician,married,professional_course,no,no,no
11374,189,44,technician,married,professional_course,no,yes,no
11375,89,35,management,married,basic_9y,no,yes,no
